Sentence,Emotion,Emotion_Guess
filtered_Ses01F_script03_1_M036_l2600_h4250.wav,hap,hap
filtered_Ses01F_script03_1_M037_l2600_h4250.wav,hap,hap
filtered_Ses01F_script03_2_F000_l2600_h4250.wav,hap,hap
filtered_Ses01F_script03_2_F001_l2600_h4250.wav,hap,hap
filtered_Ses01F_script03_2_F002_l2600_h4250.wav,hap,hap
filtered_Ses01F_script03_2_F004_l2600_h4250.wav,neu,hap
filtered_Ses01F_script03_2_F005_l2600_h4250.wav,neu,hap
filtered_Ses01F_script03_2_F013_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_F014_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_F015_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_F016_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_F017_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_F018_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_F021_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_F022_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_F023_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_F024_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_F025_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_F026_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_F027_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_F028_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_F029_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_F030_l2600_h4250.wav,neu,neu
filtered_Ses01F_script03_2_F031_l2600_h4250.wav,neu,hap
filtered_Ses01F_script03_2_F032_l2600_h4250.wav,neu,hap
filtered_Ses01F_script03_2_F034_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_F035_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_F036_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_F037_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_F038_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_F039_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_F040_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_M001_l2600_h4250.wav,neu,hap
filtered_Ses01F_script03_2_M002_l2600_h4250.wav,neu,hap
filtered_Ses01F_script03_2_M004_l2600_h4250.wav,neu,hap
filtered_Ses01F_script03_2_M007_l2600_h4250.wav,ang,neu
filtered_Ses01F_script03_2_M010_l2600_h4250.wav,neu,hap
filtered_Ses01F_script03_2_M011_l2600_h4250.wav,neu,hap
filtered_Ses01F_script03_2_M014_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_M016_l2600_h4250.wav,neu,hap
filtered_Ses01F_script03_2_M018_l2600_h4250.wav,neu,hap
filtered_Ses01F_script03_2_M019_l2600_h4250.wav,neu,hap
filtered_Ses01F_script03_2_M020_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_M021_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_M022_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_M023_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_M024_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_M025_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_M026_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_M027_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_M029_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_M030_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_M031_l2600_h4250.wav,neu,hap
filtered_Ses01F_script03_2_M032_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_M033_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_M034_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_M035_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_M036_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_M037_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_M038_l2600_h4250.wav,ang,hap
filtered_Ses01F_script03_2_M039_l2600_h4250.wav,ang,neu
filtered_Ses01F_script03_2_M040_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro01_F000_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro01_F001_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro01_F007_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro01_F008_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro01_F011_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro01_F012_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro01_F019_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro01_F020_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro01_F021_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro01_F022_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro01_F024_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro01_F025_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro01_M003_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro01_M010_l2600_h4250.wav,neu,neu
filtered_Ses01M_impro01_M020_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro01_M025_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro01_M030_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro01_M031_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro01_M032_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro02_F000_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro02_F009_l2600_h4250.wav,sad,hap
filtered_Ses01M_impro02_F010_l2600_h4250.wav,sad,hap
filtered_Ses01M_impro02_F013_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro02_F015_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro02_F017_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro02_F019_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro02_M000_l2600_h4250.wav,neu,neu
filtered_Ses01M_impro02_M001_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro02_M002_l2600_h4250.wav,sad,hap
filtered_Ses01M_impro02_M003_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro02_M007_l2600_h4250.wav,sad,hap
filtered_Ses01M_impro02_M009_l2600_h4250.wav,sad,hap
filtered_Ses01M_impro02_M010_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro02_M011_l2600_h4250.wav,sad,hap
filtered_Ses01M_impro02_M012_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro02_M013_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro02_M014_l2600_h4250.wav,sad,hap
filtered_Ses01M_impro02_M015_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro02_M016_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro02_M017_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro02_M018_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro02_M019_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro02_M020_l2600_h4250.wav,sad,hap
filtered_Ses01M_impro02_M021_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro02_M022_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro02_M023_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro02_M025_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro03_F017_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro03_F018_l2600_h4250.wav,neu,neu
filtered_Ses01M_impro03_F021_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro03_M003_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro03_M006_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro03_M014_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro03_M018_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro03_M021_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro04_F000_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro04_F002_l2600_h4250.wav,neu,neu
filtered_Ses01M_impro04_F003_l2600_h4250.wav,neu,neu
filtered_Ses01M_impro04_F004_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro04_F005_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro04_F006_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro04_F007_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro04_F008_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro04_F009_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro04_F010_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro04_F011_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro04_F012_l2600_h4250.wav,neu,neu
filtered_Ses01M_impro04_F013_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro04_F014_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro04_F015_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro04_F016_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro04_F017_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro04_F018_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro04_F019_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro04_F020_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro04_F021_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro04_F022_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro04_F023_l2600_h4250.wav,neu,neu
filtered_Ses01M_impro04_F025_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro04_M014_l2600_h4250.wav,ang,neu
filtered_Ses01M_impro04_M018_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro04_M023_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro04_M025_l2600_h4250.wav,neu,neu
filtered_Ses01M_impro05_F000_l2600_h4250.wav,neu,neu
filtered_Ses01M_impro05_F001_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_F002_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_F003_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_F004_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_F005_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_F006_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_F007_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_F011_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_F012_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_F013_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_F014_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_F015_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_F016_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_F017_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_F018_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_F019_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_F020_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_F021_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_F022_l2600_h4250.wav,neu,neu
filtered_Ses01M_impro05_F023_l2600_h4250.wav,neu,neu
filtered_Ses01M_impro05_F024_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_F025_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_F026_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_F027_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_F028_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_F029_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_F030_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_F031_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_F032_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_F033_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_F034_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_M004_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro05_M005_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro05_M006_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro05_M007_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro05_M008_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro05_M015_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro05_M020_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro05_M021_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro05_M022_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro05_M023_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro05_M024_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro05_M025_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro05_M026_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro05_M027_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro05_M028_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro05_M031_l2600_h4250.wav,ang,hap
filtered_Ses01M_impro06_F000_l2600_h4250.wav,neu,neu
filtered_Ses01M_impro06_F001_l2600_h4250.wav,neu,neu
filtered_Ses01M_impro06_F002_l2600_h4250.wav,neu,neu
filtered_Ses01M_impro06_F003_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro06_F004_l2600_h4250.wav,sad,hap
filtered_Ses01M_impro06_F005_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro06_F006_l2600_h4250.wav,sad,hap
filtered_Ses01M_impro06_F007_l2600_h4250.wav,neu,neu
filtered_Ses01M_impro06_F008_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro06_F009_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro06_F010_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro06_F011_l2600_h4250.wav,neu,neu
filtered_Ses01M_impro06_F012_l2600_h4250.wav,neu,neu
filtered_Ses01M_impro06_F013_l2600_h4250.wav,neu,neu
filtered_Ses01M_impro06_F014_l2600_h4250.wav,neu,neu
filtered_Ses01M_impro06_F015_l2600_h4250.wav,neu,neu
filtered_Ses01M_impro06_F016_l2600_h4250.wav,neu,neu
filtered_Ses01M_impro06_F017_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro06_F018_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro06_F019_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro06_F020_l2600_h4250.wav,neu,neu
filtered_Ses01M_impro06_F021_l2600_h4250.wav,neu,neu
filtered_Ses01M_impro06_F022_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro06_F023_l2600_h4250.wav,neu,neu
filtered_Ses01M_impro06_F024_l2600_h4250.wav,neu,neu
filtered_Ses01M_impro06_F025_l2600_h4250.wav,neu,neu
filtered_Ses01M_impro06_F026_l2600_h4250.wav,neu,neu
filtered_Ses01M_impro06_F027_l2600_h4250.wav,neu,neu
filtered_Ses01M_impro06_F028_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro06_M000_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro06_M001_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro06_M002_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro06_M003_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro06_M004_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro06_M005_l2600_h4250.wav,sad,hap
filtered_Ses01M_impro06_M006_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro06_M007_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro06_M008_l2600_h4250.wav,sad,hap
filtered_Ses01M_impro06_M009_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro06_M010_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro06_M011_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro06_M012_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro06_M013_l2600_h4250.wav,sad,hap
filtered_Ses01M_impro06_M014_l2600_h4250.wav,sad,hap
filtered_Ses01M_impro06_M015_l2600_h4250.wav,sad,hap
filtered_Ses01M_impro06_M016_l2600_h4250.wav,sad,hap
filtered_Ses01M_impro06_M017_l2600_h4250.wav,sad,hap
filtered_Ses01M_impro06_M018_l2600_h4250.wav,sad,hap
filtered_Ses01M_impro06_M019_l2600_h4250.wav,sad,hap
filtered_Ses01M_impro06_M020_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro06_M021_l2600_h4250.wav,sad,hap
filtered_Ses01M_impro06_M022_l2600_h4250.wav,sad,hap
filtered_Ses01M_impro06_M023_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro06_M024_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro06_M025_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro06_M026_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro06_M027_l2600_h4250.wav,sad,hap
filtered_Ses01M_impro06_M028_l2600_h4250.wav,sad,hap
filtered_Ses01M_impro06_M029_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro06_M030_l2600_h4250.wav,sad,neu
filtered_Ses01M_impro07_F000_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro07_F010_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro07_F012_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro07_F020_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro07_F033_l2600_h4250.wav,hap,hap
filtered_Ses01M_impro07_F034_l2600_h4250.wav,hap,hap
filtered_Ses01M_impro07_M006_l2600_h4250.wav,hap,hap
filtered_Ses01M_impro07_M011_l2600_h4250.wav,hap,hap
filtered_Ses01M_impro07_M013_l2600_h4250.wav,hap,hap
filtered_Ses01M_impro07_M017_l2600_h4250.wav,hap,hap
filtered_Ses01M_impro07_M019_l2600_h4250.wav,hap,hap
filtered_Ses01M_impro07_M020_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro07_M026_l2600_h4250.wav,neu,hap
filtered_Ses01M_impro07_M030_l2600_h4250.wav,neu,neu
filtered_Ses01M_impro07_M032_l2600_h4250.wav,hap,hap
filtered_Ses01M_impro07_M033_l2600_h4250.wav,hap,hap
filtered_Ses01M_script01_1_F004_l2600_h4250.wav,sad,neu
filtered_Ses01M_script01_1_F005_l2600_h4250.wav,sad,neu
filtered_Ses01M_script01_1_F006_l2600_h4250.wav,sad,neu
filtered_Ses01M_script01_1_F008_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_1_F011_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_1_F014_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_1_F015_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_1_F016_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_1_F017_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_1_F020_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_1_F023_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_1_F024_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_1_F025_l2600_h4250.wav,neu,hap
filtered_Ses01M_script01_1_F026_l2600_h4250.wav,neu,hap
filtered_Ses01M_script01_1_F029_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_1_F030_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_1_F031_l2600_h4250.wav,sad,hap
filtered_Ses01M_script01_1_F032_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_1_F035_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_1_F036_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_1_F037_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_1_F039_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_1_F040_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_1_F041_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_1_F042_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_1_F043_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_1_M000_l2600_h4250.wav,neu,neu
filtered_Ses01M_script01_1_M002_l2600_h4250.wav,neu,hap
filtered_Ses01M_script01_1_M003_l2600_h4250.wav,sad,neu
filtered_Ses01M_script01_1_M004_l2600_h4250.wav,sad,neu
filtered_Ses01M_script01_1_M005_l2600_h4250.wav,sad,neu
filtered_Ses01M_script01_1_M006_l2600_h4250.wav,sad,neu
filtered_Ses01M_script01_1_M007_l2600_h4250.wav,sad,neu
filtered_Ses01M_script01_1_M017_l2600_h4250.wav,neu,neu
filtered_Ses01M_script01_1_M020_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_1_M021_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_1_M023_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_1_M024_l2600_h4250.wav,sad,hap
filtered_Ses01M_script01_1_M034_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_1_M035_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_1_M037_l2600_h4250.wav,neu,neu
filtered_Ses01M_script01_1_M038_l2600_h4250.wav,sad,hap
filtered_Ses01M_script01_1_M040_l2600_h4250.wav,sad,hap
filtered_Ses01M_script01_1_M041_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_1_M042_l2600_h4250.wav,sad,neu
filtered_Ses01M_script01_2_F000_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_2_F001_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_2_F004_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_2_F005_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_2_F009_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_2_F011_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_2_F012_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_2_F013_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_2_M000_l2600_h4250.wav,neu,hap
filtered_Ses01M_script01_2_M001_l2600_h4250.wav,neu,hap
filtered_Ses01M_script01_2_M007_l2600_h4250.wav,neu,hap
filtered_Ses01M_script01_2_M015_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_2_M016_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_2_M017_l2600_h4250.wav,ang,hap
filtered_Ses01M_script01_3_F000_l2600_h4250.wav,neu,hap
filtered_Ses01M_script01_3_F001_l2600_h4250.wav,neu,hap
filtered_Ses01M_script01_3_F003_l2600_h4250.wav,sad,neu
filtered_Ses01M_script01_3_F004_l2600_h4250.wav,neu,hap
filtered_Ses01M_script01_3_F005_l2600_h4250.wav,sad,hap
filtered_Ses01M_script01_3_F006_l2600_h4250.wav,sad,neu
filtered_Ses01M_script01_3_F008_l2600_h4250.wav,neu,hap
filtered_Ses01M_script01_3_F012_l2600_h4250.wav,neu,hap
filtered_Ses01M_script01_3_F016_l2600_h4250.wav,hap,hap
filtered_Ses01M_script01_3_F018_l2600_h4250.wav,sad,neu
filtered_Ses01M_script01_3_F019_l2600_h4250.wav,sad,hap
filtered_Ses01M_script01_3_F021_l2600_h4250.wav,sad,neu
filtered_Ses01M_script01_3_F022_l2600_h4250.wav,sad,neu
filtered_Ses01M_script01_3_F023_l2600_h4250.wav,sad,neu
filtered_Ses01M_script01_3_F024_l2600_h4250.wav,sad,neu
filtered_Ses01M_script01_3_F025_l2600_h4250.wav,sad,hap
filtered_Ses01M_script01_3_F026_l2600_h4250.wav,sad,hap
filtered_Ses01M_script01_3_F030_l2600_h4250.wav,hap,hap
filtered_Ses01M_script01_3_M000_l2600_h4250.wav,hap,hap
filtered_Ses01M_script01_3_M001_l2600_h4250.wav,hap,hap
filtered_Ses01M_script01_3_M002_l2600_h4250.wav,sad,neu
filtered_Ses01M_script01_3_M004_l2600_h4250.wav,neu,neu
filtered_Ses01M_script01_3_M006_l2600_h4250.wav,neu,neu
filtered_Ses01M_script01_3_M007_l2600_h4250.wav,neu,neu
filtered_Ses01M_script01_3_M009_l2600_h4250.wav,hap,neu
filtered_Ses01M_script01_3_M014_l2600_h4250.wav,neu,hap
filtered_Ses01M_script01_3_M019_l2600_h4250.wav,hap,neu
filtered_Ses01M_script01_3_M020_l2600_h4250.wav,sad,hap
filtered_Ses01M_script01_3_M021_l2600_h4250.wav,sad,neu
filtered_Ses01M_script01_3_M022_l2600_h4250.wav,sad,hap
filtered_Ses01M_script01_3_M023_l2600_h4250.wav,sad,hap
filtered_Ses01M_script01_3_M024_l2600_h4250.wav,sad,hap
filtered_Ses01M_script01_3_M025_l2600_h4250.wav,sad,hap
filtered_Ses01M_script01_3_M026_l2600_h4250.wav,sad,hap
filtered_Ses01M_script01_3_M027_l2600_h4250.wav,sad,neu
filtered_Ses01M_script01_3_M028_l2600_h4250.wav,sad,neu
filtered_Ses01M_script01_3_M029_l2600_h4250.wav,sad,hap
filtered_Ses01M_script01_3_M030_l2600_h4250.wav,sad,hap
filtered_Ses01M_script01_3_M031_l2600_h4250.wav,sad,hap
filtered_Ses01M_script01_3_M032_l2600_h4250.wav,sad,hap
filtered_Ses01M_script01_3_M033_l2600_h4250.wav,sad,hap
filtered_Ses01M_script01_3_M034_l2600_h4250.wav,sad,hap
filtered_Ses01M_script01_3_M035_l2600_h4250.wav,sad,hap
filtered_Ses01M_script01_3_M036_l2600_h4250.wav,sad,hap
filtered_Ses01M_script01_3_M037_l2600_h4250.wav,sad,hap
filtered_Ses01M_script01_3_M038_l2600_h4250.wav,sad,hap
filtered_Ses01M_script01_3_M039_l2600_h4250.wav,sad,hap
filtered_Ses01M_script01_3_M040_l2600_h4250.wav,sad,hap
filtered_Ses01M_script01_3_M041_l2600_h4250.wav,sad,neu
filtered_Ses01M_script01_3_M043_l2600_h4250.wav,hap,hap
filtered_Ses01M_script02_1_F005_l2600_h4250.wav,ang,hap
filtered_Ses01M_script02_1_F007_l2600_h4250.wav,neu,hap
filtered_Ses01M_script02_1_F008_l2600_h4250.wav,neu,hap
filtered_Ses01M_script02_1_F009_l2600_h4250.wav,hap,hap
filtered_Ses01M_script02_1_F014_l2600_h4250.wav,ang,hap
filtered_Ses01M_script02_1_F017_l2600_h4250.wav,ang,hap
filtered_Ses01M_script02_1_F021_l2600_h4250.wav,ang,hap
filtered_Ses01M_script02_1_F022_l2600_h4250.wav,ang,hap
filtered_Ses01M_script02_1_F023_l2600_h4250.wav,ang,hap
filtered_Ses01M_script02_1_M007_l2600_h4250.wav,neu,hap
filtered_Ses01M_script02_1_M009_l2600_h4250.wav,neu,hap
filtered_Ses01M_script02_1_M010_l2600_h4250.wav,neu,hap
filtered_Ses01M_script02_1_M011_l2600_h4250.wav,neu,hap
filtered_Ses01M_script02_1_M022_l2600_h4250.wav,neu,hap
filtered_Ses01M_script02_1_M023_l2600_h4250.wav,neu,hap
filtered_Ses01M_script02_1_M028_l2600_h4250.wav,ang,hap
filtered_Ses01M_script02_1_M030_l2600_h4250.wav,neu,neu
filtered_Ses01M_script02_1_M037_l2600_h4250.wav,neu,hap
filtered_Ses01M_script02_1_M039_l2600_h4250.wav,neu,hap
filtered_Ses01M_script02_2_F000_l2600_h4250.wav,neu,hap
filtered_Ses01M_script02_2_F010_l2600_h4250.wav,ang,hap
filtered_Ses01M_script02_2_F011_l2600_h4250.wav,ang,hap
filtered_Ses01M_script02_2_F013_l2600_h4250.wav,ang,hap
filtered_Ses01M_script02_2_F014_l2600_h4250.wav,ang,hap
filtered_Ses01M_script02_2_F015_l2600_h4250.wav,ang,hap
filtered_Ses01M_script02_2_F016_l2600_h4250.wav,ang,hap
filtered_Ses01M_script02_2_F019_l2600_h4250.wav,neu,hap
